id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
19291771,https://www.airbnb.com/rooms/19291771,2020-08-31,Modern Charles in Beacon Hill|1BR 1BA #6,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Beacon Hill,,42.35957,-71.06983000000002,Entire apartment,Entire home/apt,4,1.0,1.0,105.0,2,365,2.0,t,9,21,23,23,65,STRLH/STRBB,t,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-6,True,0.0,344.4199176358516,,,#9E9E9E,
19292171,https://www.airbnb.com/rooms/19292171,2020-08-31,Urban|Historic Charles Beacon Hill|1BR 1BA #4,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Beacon Hill,,42.35799,-71.06976,Entire apartment,Entire home/apt,4,1.0,1.0,105.0,2,365,2.0,t,15,31,58,211,76,STRLH/STRBB,t,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,,,,,,,#9E9E9E,
19307193,https://www.airbnb.com/rooms/19307193,2020-08-31,Beacon Hill Historic Charles|1BR 1BA #2,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Beacon Hill,,42.35882,-71.07053,Entire apartment,Entire home/apt,4,1.0,1.0,105.0,2,365,2.0,t,12,24,24,24,66,STRLH/STRBB,t,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-6,True,0.0,200.21206555289075,,,#9E9E9E,
19308245,https://www.airbnb.com/rooms/19308245,2020-08-31,Quaint Cute Historic Charles|Studio #9,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Beacon Hill,,42.35907,-71.07117,Entire apartment,Entire home/apt,2,1.0,1.0,97.0,2,365,2.0,t,13,28,28,28,50,STRLH/STRBB,t,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-6,True,0.0,71.6191344956912,,,#9E9E9E,
19308998,https://www.airbnb.com/rooms/19308998,2020-08-31,Modern in Historic Charles|Designed Studio #7,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Beacon Hill,,42.35942,-71.07207,Entire apartment,Entire home/apt,2,1.0,1.0,97.0,2,365,2.0,t,10,16,16,16,42,STRLH/STRBB,t,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-6,True,0.0,291.95288566299536,,,#9E9E9E,
19309434,https://www.airbnb.com/rooms/19309434,2020-08-31,Charming Charles|Historic Beacon Hill|Studio #5,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Beacon Hill,,42.35928,-71.0715,Entire apartment,Entire home/apt,2,,1.0,98.0,2,365,2.0,t,12,28,28,28,59,STRLH/STRBB,t,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-6,True,0.0,130.9111901342795,,,#9E9E9E,
19309861,https://www.airbnb.com/rooms/19309861,2020-08-31,On the Hill|Historic Boston|Studio #3,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Beacon Hill,,42.35752,-71.07167,Entire apartment,Entire home/apt,2,1.0,1.0,96.57,2,365,2.0,t,17,30,60,213,38,STRLH/STRBB,t,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-9,True,0.0,27.928414050441276,,,#9E9E9E,
21799387,https://www.airbnb.com/rooms/21799387,2020-09-01,Southie Haven Studio|1 BR 1BA #2,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,,South Boston,,42.33663,-71.04185,Entire apartment,Entire home/apt,2,,1.0,102.0,28,365,28.0,t,25,25,25,186,8,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,,,,,,,#9E9E9E,
21800554,https://www.airbnb.com/rooms/21800554,2020-09-01,Southie Vibes|Fun Studio|1BR 1BA #3,CorpGroup4,https://www.airbnb.com/users/show/1444340,STR Boston,,South Boston,,42.33504,-71.04309,Entire apartment,Entire home/apt,2,,1.0,132.0,28,1124,28.0,t,0,0,0,164,7,Missing,f,Short Term Rentals Boston,1444340.0,No license claimed,,,,,,No license claimed,No license claimed,,3-8,True,0.3333333333333333,206.37154980880211,,,#FF9800,
22525315,https://www.airbnb.com/rooms/22525315,2020-09-01,Southie Cool|1BD 1BR #8,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,,42.33606,-71.04401,Entire apartment,Entire home/apt,4,1.0,1.0,102.0,28,1124,28.0,t,0,18,18,158,8,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,3-8,True,0.3333333333333333,259.04839504943783,,,#FF9800,
22530658,https://www.airbnb.com/rooms/22530658,2020-09-01,Fun Loc.|Home in Southie|1BR 1BA #4,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,,42.33654,-71.04355,Entire apartment,Entire home/apt,2,1.0,1.0,80.0,29,1124,29.0,t,0,0,0,0,2,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,,,,,,,#9E9E9E,
22531126,https://www.airbnb.com/rooms/22531126,2020-09-01,Southie History|Old Harbor|1BR 1BA #5,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,,42.33489,-71.04215,Entire apartment,Entire home/apt,2,1.0,1.0,102.0,28,1125,28.0,t,0,0,0,182,1,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,,,,,,,#9E9E9E,
22629502,https://www.airbnb.com/rooms/22629502,2020-09-01,Historic Southie|Good Will Hunting|1BR 1BA #6,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,,42.33625,-71.04201,Entire apartment,Entire home/apt,2,1.0,1.0,102.0,29,1125,29.0,t,25,25,25,187,3,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
29417659,https://www.airbnb.com/rooms/29417659,2020-08-31,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,,42.34309,-71.0573,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,121.0,28,365,28.0,t,5,35,65,249,1,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-1,True,0.0,241.94388727193348,,,#9E9E9E,True
29483839,https://www.airbnb.com/rooms/29483839,2020-08-31,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,,42.34198,-71.05731,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,121.0,28,365,28.0,t,11,41,71,255,3,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-1,True,0.0,294.7961912786819,,,#9E9E9E,True
29484608,https://www.airbnb.com/rooms/29484608,2020-08-31,Classic South End Brownstone Studio-Prime Location,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South End,,42.3414,-71.08039000000002,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,150.0,29,365,29.0,t,0,0,0,0,1,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,3-16,False,,80.53820351821234,,,#FF9800,
29484724,https://www.airbnb.com/rooms/29484724,2020-08-31,Eclectic South End Cozy Studio A+ Location,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South End,,42.34253,-71.07863,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,173.0,29,365,29.0,t,0,0,0,0,4,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,,,,,,,#9E9E9E,
29486256,https://www.airbnb.com/rooms/29486256,2020-08-31,Sunny & Bright South End Brownstone Studio,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South End,,42.341,-71.07881,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,150.0,29,365,29.0,t,0,0,0,0,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
29486361,https://www.airbnb.com/rooms/29486361,2020-08-31,Lovely Brownstone Studio on Concord Square,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South End,,42.34055,-71.08079000000002,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,150.0,29,365,29.0,t,0,0,0,0,2,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,3-16,False,,247.57956580325248,,,#FF9800,
29486565,https://www.airbnb.com/rooms/29486565,2020-08-31,Eclectic South End Cozy Studio A+ Location,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South End,,42.34065,-71.08029,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,150.0,29,365,29.0,t,0,0,0,0,4,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,3-16,False,,205.14670619317317,,,#FF9800,
29486830,https://www.airbnb.com/rooms/29486830,2020-08-31,Charming Historic South End Cozy Studio,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South End,,42.34217,-71.0805,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,150.0,29,365,29.0,t,0,0,0,0,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,3-16,False,,356.24141540511965,,,#FF9800,
29486921,https://www.airbnb.com/rooms/29486921,2020-08-31,Classic South End Brownstone Studio-Prime Location,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South End,,42.34253,-71.07842,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,150.0,29,365,29.0,t,0,0,0,0,6,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,3-10,True,0.5,72.3699936020367,,,#FF9800,
29487140,https://www.airbnb.com/rooms/29487140,2020-08-31,Cozy South End Studio in Brownstone Building,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South End,,42.34269000000001,-71.07891,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,150.0,28,365,28.0,t,0,0,0,0,5,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,3-10,True,0.5,72.36991690553147,,,#FF9800,
29487809,https://www.airbnb.com/rooms/29487809,2020-09-01,WB Quarters™ by STRB|Polished Cozy in Southie,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,,42.343,-71.05611,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,121.0,28,365,28.0,t,10,40,70,253,1,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-1,True,0.0,200.68837667345318,3-1-0,30.715181345274853,#9E9E9E,True
29488018,https://www.airbnb.com/rooms/29488018,2020-09-01,WB Quarters™ by STRB|Polished Cozy in Southie,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,,42.34302,-71.05623,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,121.0,28,365,28.0,t,0,0,0,160,1,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-1,True,0.0,183.72889772059045,3-1-0,63.37022179256078,#9E9E9E,True
29488761,https://www.airbnb.com/rooms/29488761,2020-09-01,WB Quarters™ by STRB|Polished Cozy in Southie,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,,42.34226,-71.05599000000002,Private room in apartment,Private room,2,,1.0,121.0,28,365,28.0,t,0,30,31,31,1,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,3-1,True,0.0,224.804447483032,,,#9E9E9E,True
